shaft_diameter,hub_length,shaft_type,shaft_material,has_bending,safety_factor,surface_condition,mu_override,hub_outer_diameter,shaft_inner_diameter,required_torque,pref_ease,pref_movement,pref_cost,pref_vibration,pref_speed,pref_bidirectional,pref_maintenance,pref_durability,label,analytical_label,feasible
90.0,37.0,solid,Steel 42CrMo4,0.0,1.5,oiled,,228.0,,291157.0,0.3,0.0,0.2,0.0,0.5,1.0,0.5,0.2,key,key,1.0
45.0,50.0,solid,Cast Iron GG25,1.0,1.5,oiled,,119.0,,74672.0,0.8,0.8,0.7,0.1,0.2,0.6,0.4,0.4,spline,spline,1.0
45.0,53.0,solid,Cast Iron GG25,1.0,1.5,oiled,,115.0,,67838.0,0.8,0.6,0.9,0.8,0.3,0.7,0.9,0.6,press,press,1.0
60.0,34.0,solid,Bronze CuSn8,0.0,1.8,dry,,111.0,,335072.0,0.2,0.8,0.1,0.1,0.2,1.0,1.0,0.7,spline,spline,1.0
60.0,68.0,hollow,Steel S235,1.0,1.5,oiled,0.1,142.0,29.0,93206.0,1.0,0.1,1.0,0.0,0.2,0.6,0.8,0.3,key,key,1.0
70.0,71.0,hollow,SteelC45E,1.0,1.5,oiled,,135.0,33.0,483362.0,1.0,0.1,0.0,0.1,1.0,0.1,0.5,0.4,key,key,1.0
20.0,19.0,hollow,Cast Iron GGG40,1.0,1.6,oiled,,46.0,6.0,14722.0,0.0,0.5,0.4,0.5,0.2,0.5,0.2,0.7,press,press,1.0
35.0,18.0,hollow,Steel E360,0.0,1.6,oiled,,63.0,17.0,53141.0,1.0,0.2,0.5,0.2,0.9,1.0,0.8,0.4,press,press,1.0
18.0,21.0,solid,Steel C45,1.0,1.6,oiled,,45.0,,5800.0,1.0,0.2,0.5,1.0,0.6,0.7,0.6,0.9,spline,spline,1.0
140.0,170.0,solid,Steel E360,1.0,1.8,dry,,353.0,,905414.0,0.9,0.1,0.2,1.0,0.1,0.6,0.8,0.3,key,key,1.0
35.0,45.0,solid,Steel C45,1.0,1.4,oiled,,91.0,,44804.0,0.9,0.9,0.2,0.8,0.7,0.9,0.9,0.8,spline,spline,1.0
60.0,60.0,solid,Aluminum 6061,1.0,1.7,dry,0.07,169.0,,208387.0,0.4,0.9,0.5,0.6,0.4,0.7,1.0,0.5,spline,spline,1.0
40.0,52.0,hollow,Aluminum 6061,1.0,1.7,oiled,,115.0,15.0,62258.0,0.0,0.6,0.3,0.6,0.7,0.4,0.0,0.5,spline,spline,1.0
25.0,13.0,solid,Cast Iron GG25,0.0,1.5,oiled,,55.0,,17337.0,0.5,0.3,0.3,0.4,0.5,0.5,0.4,0.3,press,press,1.0
40.0,43.0,solid,SteelC45E,1.0,1.6,dry,,90.0,,26461.0,0.5,1.0,0.6,0.7,0.6,0.8,0.3,0.3,spline,spline,1.0
110.0,113.0,solid,Steel 42CrMo4,1.0,1.5,oiled,,252.0,,1036812.0,0.1,1.0,0.4,0.5,0.7,0.8,0.9,0.4,spline,spline,1.0
20.0,10.0,hollow,Steel C45,0.0,1.5,oiled,,41.0,8.0,5428.0,0.0,0.1,1.0,0.8,0.7,0.7,0.6,1.0,spline,spline,1.0
25.0,14.0,solid,Steel E360,0.0,1.5,oiled,,61.0,,24234.0,0.7,0.3,0.5,0.5,0.3,0.2,0.1,0.7,spline,spline,1.0
6.0,4.0,solid,Stainless 304,0.0,1.2,oiled,,13.0,,232.0,0.8,1.0,0.9,0.1,0.9,0.6,0.4,0.4,spline,spline,1.0
45.0,53.0,solid,Cast Iron GGG40,1.0,1.7,oiled,,95.0,,42642.0,0.0,0.1,0.8,0.6,0.0,0.8,0.8,0.9,key,key,1.0
20.0,16.0,solid,Stainless 304,0.0,1.5,dry,,39.0,,11068.0,0.6,0.1,0.1,0.3,0.0,0.7,0.0,0.5,spline,spline,1.0
70.0,66.0,solid,Aluminum 6061,1.0,1.6,dry,,176.0,,411876.0,0.5,0.2,1.0,0.2,0.7,0.7,0.9,1.0,press,press,1.0
30.0,15.0,solid,Steel C45,0.0,1.6,oiled,,72.0,,39089.0,0.2,0.8,0.8,0.7,0.4,0.6,0.4,0.1,press,press,1.0
40.0,39.0,solid,Steel C45,1.0,2.0,dry,,96.0,,37133.0,0.8,0.0,0.3,0.5,0.5,0.5,0.1,0.9,spline,spline,1.0
20.0,23.0,hollow,Steel E360,1.0,1.5,dry,0.16,57.0,6.0,12024.0,0.3,1.0,0.6,0.6,0.3,0.2,1.0,0.4,spline,spline,1.0
120.0,153.0,solid,SteelC45E,1.0,1.5,oiled,,269.0,,1234678.0,0.4,1.0,0.4,0.0,0.6,0.6,0.4,0.6,spline,spline,1.0
90.0,115.0,hollow,Steel 16MnCr5,1.0,1.9,dry,0.14,193.0,44.0,1070745.0,0.2,0.1,0.7,0.4,0.7,0.6,0.8,1.0,press,press,1.0
100.0,74.0,hollow,SteelC45E,0.0,1.5,oiled,,225.0,33.0,1425887.0,0.2,0.2,0.6,0.6,0.8,0.0,0.8,0.4,press,press,1.0
90.0,37.0,solid,Steel C45,0.0,1.3,oiled,,185.0,,478263.0,0.0,0.7,0.8,0.1,0.9,0.7,0.7,0.8,press,press,1.0
45.0,32.0,solid,Cast Iron GG25,0.0,1.6,dry,,115.0,,96994.0,0.7,0.7,1.0,0.9,0.0,0.9,1.0,0.3,press,press,1.0
60.0,71.0,solid,Steel E360,1.0,1.5,dry,,145.0,,213161.0,0.9,0.5,0.8,0.0,0.4,0.6,0.9,0.0,key,key,1.0
50.0,51.0,solid,Steel E360,1.0,1.7,dry,,120.0,,128649.0,0.7,0.6,0.0,0.6,0.0,0.6,0.4,0.9,spline,spline,1.0
25.0,12.0,solid,Cast Iron GG25,0.0,1.9,dry,0.13,59.0,,9838.0,0.6,0.1,0.0,0.3,0.2,1.0,0.3,0.7,spline,spline,1.0
30.0,35.0,solid,Steel 42CrMo4,1.0,1.5,dry,,65.0,,46815.0,0.9,0.1,1.0,0.4,0.5,0.5,0.8,0.1,key,key,1.0
30.0,16.0,solid,Steel 16MnCr5,0.0,1.7,dry,,74.0,,13392.0,0.1,0.4,0.6,0.8,0.4,0.7,0.8,0.7,spline,spline,1.0
60.0,37.0,hollow,Steel E360,0.0,1.4,oiled,,149.0,19.0,77369.0,0.3,0.7,0.6,0.0,1.0,0.7,1.0,0.1,key,key,1.0
60.0,58.0,solid,Bronze CuSn8,1.0,1.8,oiled,,138.0,,320447.0,0.3,0.2,0.2,0.7,0.1,0.9,1.0,0.4,press,press,1.0
80.0,103.0,solid,Steel S235,1.0,1.8,dry,,169.0,,414801.0,0.8,0.6,0.4,0.0,0.1,0.2,0.2,0.5,spline,spline,1.0
70.0,71.0,solid,Cast Iron GG25,1.0,1.8,dry,,152.0,,434902.0,0.0,0.6,0.0,0.0,0.0,0.3,0.3,0.1,spline,spline,1.0
18.0,17.0,solid,Stainless 304,1.0,1.7,oiled,0.07,43.0,,8702.0,0.8,0.6,0.0,0.2,1.0,1.0,1.0,0.5,spline,spline,1.0
25.0,28.0,solid,Steel 16MnCr5,1.0,1.8,oiled,,66.0,,25865.0,0.5,0.3,0.2,0.0,0.9,0.6,0.7,0.6,spline,spline,1.0
20.0,8.0,hollow,Steel 16MnCr5,0.0,1.6,dry,,42.0,6.0,12146.0,0.3,0.2,0.5,0.3,0.6,0.3,0.3,0.9,key,key,1.0
110.0,122.0,solid,Stainless 304,1.0,1.5,oiled,0.19,246.0,,969035.0,0.7,0.4,1.0,0.4,0.2,0.1,0.0,0.5,key,key,1.0
10.0,7.0,solid,Steel E360,0.0,1.4,dry,,22.0,,1469.0,0.3,0.1,0.7,1.0,0.6,0.5,0.5,0.1,key,key,1.0
40.0,41.0,hollow,Stainless 304,1.0,1.8,oiled,,92.0,18.0,45844.0,0.4,0.9,0.2,0.1,0.3,0.5,0.4,0.8,spline,spline,1.0
50.0,52.0,solid,Aluminum 6061,1.0,1.8,oiled,0.13,139.0,,45335.0,0.8,0.5,0.2,0.5,0.4,0.7,0.2,0.8,spline,spline,1.0
30.0,34.0,hollow,SteelC45E,1.0,1.8,dry,,86.0,13.0,37514.0,0.6,0.9,0.2,0.8,1.0,0.2,1.0,0.4,spline,spline,1.0
45.0,52.0,solid,Steel E360,1.0,1.6,oiled,,99.0,,114190.0,1.0,0.2,0.0,0.9,0.3,0.2,0.3,0.4,spline,spline,1.0
30.0,36.0,solid,Steel C45,1.0,1.8,dry,,69.0,,30804.0,0.6,0.7,0.4,0.3,0.0,0.0,0.6,0.5,key,key,1.0
100.0,118.0,solid,Steel S235,1.0,1.6,oiled,,267.0,,504156.0,0.7,0.6,0.0,0.9,0.7,0.2,0.4,0.7,spline,spline,1.0
20.0,20.0,solid,Aluminum 6061,1.0,1.7,dry,,39.0,,13295.0,0.7,0.1,0.7,0.2,0.6,0.3,0.3,0.7,press,press,1.0
45.0,58.0,solid,Steel 42CrMo4,1.0,1.4,oiled,,100.0,,43529.0,0.6,0.8,1.0,0.9,0.5,0.6,0.7,0.2,key,key,1.0
110.0,100.0,solid,Cast Iron GG25,1.0,1.7,oiled,,244.0,,1844439.0,0.4,0.2,0.0,0.1,1.0,0.6,0.5,0.4,spline,spline,1.0
45.0,44.0,solid,Steel E360,1.0,1.5,oiled,,100.0,,52562.0,0.8,0.0,0.3,0.7,0.6,0.8,0.7,0.3,key,key,1.0
120.0,53.0,solid,Steel 16MnCr5,0.0,1.6,dry,,217.0,,2450561.0,0.6,0.9,0.1,0.0,0.1,0.3,0.0,0.9,spline,spline,1.0
45.0,48.0,hollow,Steel C45,1.0,1.5,dry,,116.0,23.0,50296.0,0.6,0.5,0.8,0.3,0.3,0.9,0.2,0.0,key,key,1.0
16.0,10.0,solid,SteelC45E,0.0,1.5,oiled,,32.0,,6341.0,0.6,0.9,1.0,1.0,0.8,0.2,0.2,0.3,spline,spline,1.0
40.0,41.0,solid,Steel C45,1.0,1.7,dry,0.13,98.0,,70322.0,0.4,0.5,0.0,0.3,0.7,1.0,0.5,0.8,spline,spline,1.0
60.0,30.0,solid,Steel S235,0.0,1.5,oiled,,143.0,,350953.0,0.1,0.4,0.7,0.4,0.9,0.3,0.6,0.9,press,press,1.0
80.0,78.0,solid,SteelC45E,1.0,1.5,dry,,178.0,,427407.0,0.3,0.5,0.7,0.2,0.6,0.5,1.0,0.1,key,key,1.0
20.0,24.0,solid,Cast Iron GGG40,1.0,1.5,dry,,46.0,,9080.0,1.0,0.1,0.0,0.8,0.1,0.5,0.5,0.4,key,key,1.0
35.0,16.0,solid,Steel 42CrMo4,0.0,1.6,dry,,91.0,,51128.0,0.4,0.0,0.2,0.2,0.6,0.0,0.4,0.3,key,key,1.0
100.0,125.0,solid,Cast Iron GG25,1.0,2.0,dry,,253.0,,506265.0,0.7,0.5,0.8,1.0,0.8,0.7,0.2,0.7,press,press,1.0
25.0,15.0,solid,Aluminum 6061,0.0,1.4,oiled,,55.0,,12830.0,0.1,0.8,0.8,0.3,0.9,0.1,0.2,0.1,press,press,1.0
60.0,70.0,solid,Steel 16MnCr5,1.0,1.5,oiled,,176.0,,168411.0,0.2,0.7,0.3,0.5,0.5,0.1,0.5,0.3,spline,spline,1.0
35.0,45.0,solid,Aluminum 6061,1.0,1.7,dry,,86.0,,34110.0,0.8,0.2,0.0,0.3,0.2,0.5,0.1,0.8,spline,spline,1.0
230.0,165.0,solid,SteelC45E,0.0,1.3,oiled,,425.0,,4706417.0,0.8,1.0,0.2,0.3,0.4,0.2,0.7,0.2,spline,spline,1.0
30.0,34.0,solid,SteelC45E,1.0,1.6,dry,,80.0,,43322.0,0.1,0.0,1.0,0.9,0.1,0.8,0.9,1.0,key,key,1.0
45.0,49.0,solid,Steel S235,1.0,1.7,oiled,,123.0,,82880.0,0.1,0.5,0.0,0.3,0.2,0.2,0.2,0.4,spline,spline,1.0
35.0,35.0,solid,SteelC45E,1.0,1.8,dry,,86.0,,24831.0,0.9,0.6,0.4,0.4,0.1,0.0,0.9,1.0,spline,spline,1.0
50.0,56.0,solid,Aluminum 7075,1.0,1.6,dry,,109.0,,154690.0,0.4,0.8,0.8,0.1,0.4,0.1,0.9,0.7,press,press,1.0
100.0,78.0,solid,Aluminum 7075,0.0,1.6,dry,,202.0,,473714.0,1.0,0.1,0.2,0.1,0.2,1.0,0.7,0.1,key,key,1.0
70.0,69.0,solid,Steel E360,1.0,1.5,dry,,153.0,,348649.0,0.6,0.4,0.1,0.4,0.3,0.2,0.6,0.0,key,key,1.0
120.0,56.0,solid,Steel E360,0.0,1.5,oiled,,300.0,,1473695.0,0.9,1.0,0.3,0.7,0.3,1.0,0.5,0.5,spline,spline,1.0
30.0,31.0,solid,Steel C45,1.0,1.6,dry,,79.0,,40267.0,0.6,0.9,0.4,0.2,0.5,0.0,0.8,0.3,key,key,1.0
100.0,111.0,solid,Steel S235,1.0,1.4,oiled,,244.0,,1450586.0,0.1,0.7,0.7,0.6,0.2,0.0,0.0,0.1,press,press,1.0
90.0,101.0,solid,Stainless 304,1.0,1.9,dry,,222.0,,485954.0,0.5,0.4,0.4,0.4,0.5,0.4,0.0,0.8,spline,spline,1.0
80.0,33.0,hollow,SteelC45E,0.0,1.5,oiled,,186.0,33.0,561090.0,0.3,0.3,1.0,0.5,0.4,0.6,0.9,0.6,press,press,1.0
60.0,43.0,hollow,Steel 16MnCr5,0.0,1.4,oiled,0.17,128.0,30.0,116544.0,0.9,0.6,0.5,0.2,0.8,0.9,0.4,0.4,spline,spline,1.0
25.0,25.0,hollow,Aluminum 6061,1.0,1.7,dry,,59.0,14.0,21436.0,0.7,0.7,0.6,0.4,0.2,0.2,0.8,0.5,key,key,1.0
100.0,129.0,hollow,Steel E360,1.0,1.7,oiled,,201.0,48.0,923855.0,0.0,0.7,0.1,0.6,0.1,0.5,0.9,0.0,press,press,1.0
70.0,30.0,hollow,Stainless 304,0.0,1.5,dry,,126.0,32.0,461741.0,1.0,0.7,0.9,1.0,0.9,0.8,0.2,0.0,press,press,1.0
40.0,46.0,solid,Aluminum 6061,1.0,1.6,oiled,,101.0,,87560.0,0.2,0.3,0.9,0.6,0.5,0.8,0.7,0.4,press,press,1.0
45.0,42.0,hollow,Steel C45,1.0,1.9,dry,,127.0,23.0,136380.0,0.4,0.7,0.5,0.5,0.1,0.1,0.5,0.8,spline,spline,1.0
60.0,63.0,solid,Steel E360,1.0,1.8,dry,,153.0,,140401.0,0.0,0.6,0.9,0.6,0.0,0.0,0.8,0.6,key,key,1.0
35.0,35.0,solid,Steel S235,1.0,1.7,dry,0.06,75.0,,71513.0,0.4,0.4,0.7,0.6,0.4,0.2,0.9,0.2,press,press,1.0
70.0,78.0,solid,Steel 16MnCr5,1.0,1.6,oiled,,153.0,,189242.0,0.7,0.0,0.5,0.5,0.2,0.1,0.0,0.8,key,key,1.0
140.0,136.0,solid,Aluminum 6061,1.0,1.4,dry,,352.0,,2722064.0,0.5,0.4,0.8,0.8,0.5,0.0,0.8,0.6,press,press,1.0
60.0,59.0,solid,Bronze CuSn8,1.0,1.4,oiled,,128.0,,334932.0,0.0,0.5,0.9,1.0,0.4,0.9,0.8,0.3,press,press,1.0
35.0,17.0,solid,Bronze CuSn8,0.0,1.4,dry,,91.0,,27874.0,0.0,0.8,0.3,0.6,0.3,1.0,1.0,0.3,spline,spline,1.0
35.0,35.0,solid,Steel E360,1.0,1.2,oiled,,69.0,,34452.0,0.3,0.6,0.8,0.6,0.5,0.1,0.1,0.1,key,key,1.0
20.0,26.0,solid,Cast Iron GG25,1.0,1.6,dry,,43.0,,13555.0,0.3,0.4,0.3,0.6,0.0,0.1,0.9,0.4,key,key,1.0
100.0,49.0,solid,Steel S235,0.0,1.4,oiled,,208.0,,795852.0,0.5,1.0,0.2,0.2,1.0,0.8,0.5,0.0,spline,spline,1.0
150.0,180.0,solid,Bronze CuSn8,1.0,1.4,oiled,,343.0,,4044753.0,0.4,1.0,0.3,0.9,0.0,0.3,0.3,0.3,spline,spline,1.0
35.0,34.0,solid,Steel C45,1.0,1.7,dry,,72.0,,78300.0,1.0,1.0,0.4,0.3,0.8,0.9,0.2,0.3,spline,spline,1.0
70.0,49.0,hollow,Steel E360,0.0,1.5,dry,0.08,129.0,22.0,129553.0,1.0,0.6,0.5,0.0,0.9,0.1,0.4,0.7,spline,spline,1.0
100.0,119.0,solid,Bronze CuSn8,1.0,1.5,oiled,,268.0,,405764.0,0.5,0.1,0.4,0.9,0.8,0.5,0.1,0.7,spline,spline,1.0
45.0,24.0,solid,Steel S235,0.0,1.5,oiled,,111.0,,36893.0,0.6,0.2,0.7,0.3,0.0,0.9,0.1,0.4,key,key,1.0
100.0,117.0,solid,Steel 42CrMo4,1.0,1.6,oiled,,227.0,,1008829.0,1.0,0.3,0.1,0.7,0.8,0.1,0.0,0.3,spline,spline,1.0
35.0,26.0,solid,Aluminum 6061,0.0,1.7,oiled,,85.0,,32212.0,0.8,0.6,0.4,0.8,0.5,0.7,1.0,0.7,spline,spline,1.0
90.0,116.0,solid,SteelC45E,1.0,1.5,oiled,,256.0,,560291.0,0.4,0.6,1.0,1.0,0.9,0.9,1.0,0.5,spline,spline,1.0
50.0,50.0,hollow,Steel 42CrMo4,1.0,1.5,dry,,110.0,17.0,156951.0,1.0,0.1,0.9,0.7,0.7,0.4,0.9,0.7,key,key,1.0
70.0,81.0,solid,Steel S235,1.0,1.5,dry,,199.0,,222278.0,0.9,1.0,1.0,0.1,0.5,0.2,1.0,0.1,key,key,1.0
90.0,88.0,solid,Steel S235,1.0,1.6,oiled,,188.0,,797504.0,0.3,0.2,0.8,1.0,0.3,0.8,0.0,0.7,press,press,1.0
45.0,56.0,solid,Cast Iron GG25,1.0,1.8,oiled,,91.0,,146395.0,0.1,0.6,0.1,0.0,0.6,0.7,0.2,0.9,spline,spline,1.0
40.0,46.0,solid,Steel 42CrMo4,1.0,1.6,dry,0.13,99.0,,75337.0,0.0,0.8,0.8,1.0,0.2,0.4,0.9,0.3,key,key,1.0
12.0,14.0,solid,Bronze CuSn8,1.0,1.7,dry,0.12,34.0,,1341.0,1.0,0.6,0.3,0.2,0.6,0.7,0.2,0.2,spline,spline,1.0
20.0,21.0,solid,Cast Iron GGG40,1.0,1.7,oiled,,43.0,,10360.0,0.1,0.1,0.5,1.0,0.5,0.4,0.1,0.9,spline,spline,1.0
70.0,70.0,solid,Steel E360,1.0,1.6,oiled,,193.0,,464536.0,0.0,0.7,0.2,1.0,0.9,0.0,0.1,0.6,press,press,1.0
60.0,26.0,solid,Steel E360,0.0,1.4,dry,,139.0,,87031.0,0.9,0.5,0.0,0.4,0.8,0.0,0.7,0.3,key,key,1.0
45.0,52.0,solid,Aluminum 7075,1.0,1.5,dry,,129.0,,112103.0,1.0,0.6,0.7,0.6,0.5,0.0,0.7,0.9,spline,spline,1.0
30.0,29.0,solid,Cast Iron GGG40,1.0,1.5,oiled,0.07,65.0,,35751.0,1.0,1.0,0.2,0.2,0.1,0.0,0.7,0.2,key,key,1.0
70.0,63.0,solid,Aluminum 7075,1.0,1.5,oiled,,189.0,,293359.0,0.1,1.0,0.9,0.2,0.7,0.8,0.0,0.2,spline,spline,1.0
30.0,34.0,solid,Steel C45,1.0,1.6,dry,,81.0,,38755.0,0.3,0.1,0.1,0.8,0.7,0.7,0.2,0.5,spline,spline,1.0
100.0,128.0,solid,Steel 16MnCr5,1.0,1.9,oiled,,243.0,,1396019.0,0.2,0.3,0.4,0.2,0.2,0.2,0.0,0.6,press,press,1.0
30.0,27.0,solid,Cast Iron GGG40,1.0,1.6,oiled,,71.0,,47080.0,0.5,0.9,0.1,0.0,0.5,0.2,0.9,0.2,key,key,1.0
45.0,56.0,solid,Cast Iron GGG40,1.0,1.6,dry,,107.0,,111806.0,0.4,0.8,0.2,0.4,0.9,0.6,0.2,0.3,spline,spline,1.0
35.0,37.0,hollow,Steel S235,1.0,1.9,dry,,99.0,13.0,47188.0,0.3,0.2,0.2,0.4,0.1,0.8,0.1,0.7,spline,spline,1.0
70.0,88.0,solid,Steel E360,1.0,1.8,dry,0.21,195.0,,516970.0,0.6,0.1,0.7,1.0,0.3,0.5,0.7,0.5,key,key,1.0
50.0,53.0,solid,Steel E360,1.0,1.4,dry,,125.0,,149128.0,0.7,0.5,0.4,0.8,0.4,0.4,0.4,0.3,spline,spline,1.0
60.0,29.0,solid,Steel 16MnCr5,0.0,1.9,dry,,118.0,,98552.0,0.2,0.5,0.1,0.7,0.4,0.6,0.2,0.6,spline,spline,1.0
30.0,33.0,solid,Steel 16MnCr5,1.0,1.7,dry,,78.0,,27817.0,0.2,0.4,0.9,0.3,0.5,0.9,0.6,1.0,spline,spline,1.0
30.0,33.0,solid,SteelC45E,1.0,1.7,oiled,,81.0,,15078.0,0.8,1.0,0.5,0.9,0.1,0.9,0.4,0.8,spline,spline,1.0
30.0,35.0,solid,Steel S235,1.0,1.8,dry,,85.0,,28538.0,1.0,0.9,0.1,0.0,0.8,0.7,1.0,0.9,spline,spline,1.0
60.0,36.0,hollow,Aluminum 6061,0.0,1.5,dry,,131.0,31.0,305032.0,0.4,0.2,1.0,0.7,0.1,0.1,0.8,0.6,press,press,1.0
80.0,46.0,solid,Aluminum 6061,0.0,1.4,oiled,,178.0,,756727.0,0.0,0.1,0.3,0.4,0.8,0.4,0.5,0.0,spline,spline,1.0
110.0,68.0,hollow,Steel S235,0.0,1.5,oiled,,211.0,59.0,517347.0,0.2,0.3,0.2,0.7,0.7,0.6,0.1,0.5,spline,spline,1.0
35.0,35.0,solid,Aluminum 7075,1.0,1.4,oiled,,99.0,,64817.0,1.0,0.8,0.5,0.6,0.9,0.8,0.9,0.1,spline,spline,1.0
60.0,41.0,solid,Steel 16MnCr5,0.0,1.6,dry,,117.0,,160000.0,0.7,0.9,0.5,0.5,0.2,0.7,0.0,0.8,spline,spline,1.0
120.0,58.0,solid,Steel 42CrMo4,0.0,1.6,oiled,,304.0,,816318.0,0.0,0.9,0.2,0.2,0.3,0.0,0.4,0.7,spline,spline,1.0
100.0,47.0,solid,Steel E360,0.0,1.6,dry,,239.0,,1477673.0,0.7,0.9,0.1,0.6,0.7,0.3,1.0,0.5,spline,spline,1.0
35.0,44.0,hollow,Cast Iron GG25,1.0,1.4,dry,,76.0,17.0,30435.0,0.1,0.9,0.6,0.5,0.5,0.2,0.0,0.5,spline,spline,1.0
70.0,67.0,hollow,Steel S235,1.0,1.5,dry,,139.0,37.0,166505.0,0.2,0.5,1.0,0.7,0.6,0.9,0.3,0.2,key,key,1.0
90.0,53.0,solid,Steel S235,0.0,1.5,dry,0.07,233.0,,1067389.0,1.0,0.0,0.4,0.3,0.6,0.0,0.7,0.4,press,press,1.0
110.0,122.0,solid,Steel C45,1.0,1.5,oiled,,247.0,,1376760.0,0.4,0.8,0.9,0.8,1.0,0.7,0.5,0.2,press,press,1.0
35.0,41.0,solid,Stainless 304,1.0,1.5,dry,,96.0,,68501.0,0.5,1.0,0.4,0.0,0.2,0.1,0.4,0.8,spline,spline,1.0
50.0,52.0,solid,Steel 16MnCr5,1.0,1.6,oiled,,104.0,,102999.0,0.4,0.8,0.1,0.4,0.8,0.0,0.8,0.8,spline,spline,1.0
50.0,51.0,hollow,Aluminum 7075,1.0,1.5,oiled,0.24,103.0,23.0,181801.0,0.5,0.1,0.0,0.9,0.5,0.0,0.3,0.6,press,press,1.0
50.0,23.0,hollow,Steel C45,0.0,1.6,dry,,129.0,30.0,82225.0,0.1,0.1,0.8,0.2,0.9,0.9,0.3,0.5,key,key,1.0
40.0,23.0,solid,Cast Iron GG25,0.0,1.5,oiled,0.24,102.0,,107986.0,0.5,0.6,0.1,0.7,0.6,0.9,0.0,0.4,spline,spline,1.0
30.0,35.0,hollow,Cast Iron GG25,1.0,1.8,oiled,,65.0,11.0,10972.0,0.2,0.1,0.8,0.9,0.0,0.3,1.0,1.0,key,key,1.0
100.0,108.0,hollow,Cast Iron GG25,1.0,1.5,oiled,,215.0,49.0,843176.0,0.1,0.3,0.0,0.5,0.1,0.3,0.1,0.2,spline,spline,1.0
12.0,13.0,solid,Cast Iron GG25,1.0,1.6,oiled,,33.0,,1687.0,0.9,0.5,0.2,0.7,0.4,0.5,0.2,0.0,spline,spline,1.0
100.0,114.0,solid,Steel S235,1.0,1.9,dry,,212.0,,1137011.0,0.7,0.3,0.0,0.4,0.1,0.8,0.8,0.2,key,key,1.0
50.0,49.0,hollow,Stainless 304,1.0,1.5,oiled,,111.0,21.0,193315.0,0.6,0.5,0.2,0.0,0.2,0.5,0.9,0.4,key,key,1.0
40.0,50.0,solid,Steel 16MnCr5,1.0,1.5,dry,,94.0,,83555.0,0.7,0.2,0.5,0.1,0.7,0.2,0.1,0.1,key,key,1.0
35.0,16.0,solid,Steel S235,0.0,1.8,dry,,69.0,,72596.0,0.6,0.7,0.0,0.8,1.0,0.6,0.8,0.4,spline,spline,1.0
40.0,44.0,solid,Stainless 304,1.0,1.6,oiled,0.08,89.0,,98328.0,0.9,1.0,1.0,0.5,0.7,0.6,0.0,0.6,spline,spline,1.0
40.0,46.0,solid,Aluminum 7075,1.0,1.5,oiled,,109.0,,105700.0,0.8,0.2,0.8,0.5,0.7,0.4,0.0,0.3,press,press,1.0
60.0,76.0,solid,Cast Iron GG25,1.0,1.6,dry,,145.0,,226060.0,0.2,0.6,0.5,1.0,0.7,0.4,0.3,0.8,press,press,1.0
25.0,15.0,solid,Bronze CuSn8,0.0,1.5,oiled,,56.0,,27559.0,0.1,0.7,0.4,0.7,0.0,0.3,0.2,0.1,spline,spline,1.0
35.0,38.0,solid,Steel 16MnCr5,1.0,1.4,oiled,,68.0,,42172.0,0.4,0.5,0.6,0.0,0.5,0.3,0.2,0.9,spline,spline,1.0
90.0,100.0,solid,Stainless 304,1.0,1.8,dry,,239.0,,944094.0,0.5,1.0,0.0,0.7,0.3,0.5,0.8,0.7,spline,spline,1.0
30.0,19.0,hollow,Aluminum 7075,0.0,1.1,oiled,,61.0,13.0,36176.0,0.6,0.7,0.2,0.7,0.8,0.4,0.0,0.2,spline,spline,1.0
230.0,184.0,solid,Steel C45,0.0,1.4,oiled,0.17,596.0,,8514255.0,0.6,0.8,1.0,1.0,0.4,0.9,0.7,1.0,spline,spline,1.0
50.0,37.0,solid,SteelC45E,0.0,1.6,dry,,93.0,,85961.0,1.0,0.5,0.3,0.5,0.4,0.7,0.4,0.1,spline,spline,1.0
80.0,93.0,solid,Steel 16MnCr5,1.0,1.5,dry,,183.0,,186793.0,0.7,0.1,1.0,0.1,0.4,1.0,0.1,0.5,key,key,1.0
120.0,60.0,solid,Cast Iron GG25,0.0,1.3,oiled,,223.0,,1827732.0,0.8,0.2,0.9,0.8,0.4,0.4,0.0,0.6,spline,spline,1.0
12.0,11.0,solid,SteelC45E,1.0,1.3,oiled,0.06,27.0,,2048.0,0.5,0.4,0.6,0.5,1.0,0.4,0.4,0.4,spline,spline,1.0
70.0,72.0,solid,Steel E360,1.0,1.5,dry,,146.0,,388053.0,0.1,0.0,0.6,0.8,0.2,0.5,0.2,0.1,key,key,1.0
40.0,51.0,solid,SteelC45E,1.0,1.9,dry,,90.0,,27140.0,0.6,0.1,0.2,0.0,0.9,0.9,0.6,0.3,key,key,1.0
20.0,24.0,hollow,Steel C45,1.0,1.7,oiled,,57.0,6.0,14065.0,0.3,0.5,0.5,0.3,1.0,1.0,0.6,0.3,spline,spline,1.0
110.0,121.0,solid,Aluminum 6061,1.0,1.7,dry,,306.0,,609962.0,0.4,0.4,0.9,0.6,0.1,0.8,0.6,0.4,press,press,1.0
40.0,42.0,solid,Steel 16MnCr5,1.0,1.5,oiled,,85.0,,88204.0,0.2,1.0,0.7,0.5,0.1,0.5,1.0,0.6,spline,spline,1.0
