d_mm,L_mm,L_rule,bending,shaft_mat,hub_mat,shaft_type,DiI_mm,DaA_mm,mu,S_R,RzI_um,RzA_um,M_req_Nmm,p_erf,p_zul,Z_erf,Z_zul,G,U_erf,U_zul,U_nom,tol_shaft_mm,tol_hub_mm,QI,QA,Mt_from_pzul,assembly_method,tA,tI,Mt_press,key_b_mm,key_h_mm,key_l_mm,Mt_key,spline_z,spline_b_mm,spline_hproj_mm,spline_D_mm,Mt_spline,label,label_score,Mt_label,pref_ease,pref_movement,pref_cost,pref_vibration,pref_speed,pref_bidirectional,score_press,score_key,score_spline
100.0,50.0,0.5D,False,Steel C45,Steel C45,solid,,216.30810949366696,0.18,1.5,19.46072280039626,15.367927528495823,1393960.5396197727,219.11675096842728,181.33333333333334,0.30815793032580335,0.2550206885238578,0.027862920263113666,0.336020850588917,0.28288360878697144,0.28288360878697144,0.16973016527218285,0.11315344351478858,0.0,0.46230351804229414,769061.8815987814,heat_hub,339.06967398914287,,769061.8815987814,28.0,16.0,50.0,1800000.0,10,16,4.0,108,2240000.0,spline,-0.07869377017000678,2240000.0,0.4385045386570905,0.23511879523977297,0.3324175427541666,0.22916116421623955,0.5388113743243316,0.0,,-0.22335413475767207,-0.07869377017000678
35.0,35.0,D,True,Aluminum 6061,Aluminum 6061,hollow,21.909860607436617,63.27291671802436,0.22,1.3,14.113756270846253,6.907206647908952,82594.63325858551,100.05494814493045,28.88612684712499,0.20825894485182117,0.06012490546018959,0.01681677033500416,0.22507571518682534,0.07694167579519375,0.07694167579519375,0.046165005477116244,0.0307766703180775,0.625996017355332,0.5531592633223696,18342.52922199203,heat_hub,286.5277995123661,,18342.52922199203,10.0,8.0,35.0,98000.0,8,7,2.5,40,73500.0,key,0.33249008043089123,98000.0,0.40270474482766117,0.2138670840740866,0.5425645084954459,0.8223693440360773,0.23967499935106007,1.0,,0.33249008043089123,
100.0,100.0,D,True,Steel C45,Steel C45,hollow,55.794002397170686,189.47068508086747,0.18,1.7,16.730415440124467,15.38258208320152,1376806.2640274647,190.95906108919925,124.88479790994849,0.3355017464220111,0.21941387625893324,0.02569039801866079,0.3611921444406719,0.24510427427759404,0.24510427427759404,0.14706256456655642,0.09804170971103762,0.5579400239717068,0.5277861319671656,529655.1709395692,heat_hub,307.58689523132836,,529655.1709395692,28.0,16.0,100.0,3600000.0,10,16,4.0,108,2240000.0,key,0.08078437294620733,3600000.0,0.5151860365693358,0.15186732266568503,0.13523408324776764,0.9513495483280254,0.8806092624671851,0.0,,0.08078437294620733,-0.1472855739945531
12.0,12.0,D,True,Aluminum 6061,Aluminum 6061,hollow,6.548034761704662,28.547565734230588,0.22,1.7,19.167889344297905,12.544770727113242,3379.5629029378442,26.63270655043342,33.356624556087496,0.01625459808498672,0.020358371185604383,0.02537012805712892,0.04162472614211564,0.0457284992427333,0.04408699000248623,0.02645219400149174,0.017634796000994494,0.5456695634753885,0.42035107692601387,2489.879937298027,heat_hub,420.89235585231455,,2489.879937298027,4.0,4.0,12.0,5760.0,6,3,2.0,16,6480.0,spline,0.8140676096990164,6480.0,0.31614392360261756,0.2062954157685144,0.14445723096498053,0.63072596434795,0.5577998079541584,1.0,,0.5774489402657429,0.8140676096990164
45.0,22.5,0.5D,False,Steel C45,Steel C45,solid,,88.51804384210374,0.18,1.7,7.610138276075621,8.148537203110221,134538.42602870276,92.14860233259144,181.33333333333334,0.060286185478429,0.11863332367536839,0.012606940383348674,0.07289312586177767,0.13124026405871705,0.1079014087799413,0.06474084526796478,0.04316056351197652,0.0,0.5083709269521349,155735.03102375325,heat_hub,346.37085936799457,,155735.03102375325,14.0,9.0,22.5,205031.25,8,9,2.5,50,283500.0,spline,0.5385938342038478,283500.0,0.7589965393154038,0.1448962313100548,0.4489831503055298,0.044398378596922305,0.678248565278943,0.0,0.33017803291716175,0.3148765278158775,0.5385938342038478
90.0,90.0,D,True,Aluminum 6061,Aluminum 6061,hollow,49.884110817688125,209.6148192631526,0.22,1.7,13.331903973450325,13.791884656389705,660692.306275425,92.56173623513425,32.90738712056901,0.42864711845824205,0.1523918763730752,0.021699030903872023,0.4503461493621141,0.1740909072769472,0.1740909072769472,0.10445454436616831,0.06963636291077889,0.5542678979743125,0.42935895618626596,138169.51592023822,heat_hub,264.5286178490252,,138169.51592023822,25.0,14.0,90.0,1134000.0,10,14,4.0,98,756000.0,key,0.0012581854080994104,1134000.0,0.8644867170814977,0.8486459652065641,0.5682013505722571,0.8724442458193139,0.1404004081778607,0.0,,0.0012581854080994104,-0.13388323820232495
60.0,30.0,0.5D,False,Steel C45,Steel C45,solid,,133.1704897215607,0.18,1.3,17.065528897473328,19.40641133692478,230387.90907746172,116.07272731334022,181.33333333333334,0.0972061856415628,0.1518592874570765,0.029177552187518486,0.1263837378290813,0.181036839644595,0.1591755989183895,0.0955053593510337,0.0636702395673558,0.0,0.45055026924847164,276862.2773755613,heat_hub,354.7733883952708,,276862.2773755613,18.0,11.0,30.0,445500.0,8,12,4.0,68,806400.0,spline,0.9860124223939142,806400.0,0.0044517169004183454,0.6643514725059918,0.06148763294206949,0.6677711268113395,0.02691066414471066,0.0,0.11140037775452727,0.26547606236664817,0.9860124223939142
70.0,35.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,152.26525153500143,0.22,1.3,8.54764563083757,19.107246741779527,397843.8340920761,120.48677565174982,47.5,0.36870571227945337,0.14535637822937864,0.022123913898093678,0.390829626177547,0.1674802921274723,0.1674802921274723,0.10048817527648339,0.06699211685098892,0.0,0.45972406241294655,120648.93887029901,heat_hub,302.7146334850861,,120648.93887029901,20.0,12.0,35.0,294000.0,10,12,4.0,78,504000.0,spline,0.31613749971924815,504000.0,0.9427419568517839,0.940651849431039,0.5556353345495616,0.21215148184161892,0.5005668111364258,0.0,,,0.31613749971924815
10.0,10.0,D,True,Steel C45,Steel C45,solid,,22.200213328358846,0.18,1.7,6.180355450829759,14.024627940018613,1645.3513418177563,22.820548947553696,181.33333333333334,0.0031850048488531574,0.02530822318309237,0.0161639867126787,0.019348991561531855,0.041472209895771064,0.03262292256207538,0.019573753537245227,0.013049169024830151,0.0,0.4504461219400026,7690.618815987814,heat_hub,448.93508246475886,,7690.618815987814,3.0,3.0,10.0,6750.0,6,3,2.0,14,12600.0,spline,3.135246178605699,12600.0,0.5805809181137194,0.4790384505029981,0.7773873985687076,0.572010591302891,0.8984590515080262,0.0,2.118485928399208,1.6452742128525266,3.135246178605699
50.0,25.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,110.84668302655012,0.22,1.3,12.812558335692753,7.106064985619852,124590.74686374606,73.95518219813984,47.5,0.16075803182507714,0.10325181122849332,0.015934898657050084,0.17669293048212723,0.1191867098855434,0.1191867098855434,0.07151202593132604,0.04767468395421737,0.0,0.4510734884870118,61555.581056275005,heat_hub,301.977849809239,,61555.581056275005,14.0,9.0,25.0,112500.0,8,10,4.0,58,240000.0,spline,0.8184894765698729,240000.0,0.8183654861682698,0.08440653469895087,0.12851426793448506,0.6461316153663578,0.7321668563322594,1.0,,,0.8184894765698729
20.0,20.0,D,True,Steel C45,Steel C45,solid,,34.4098898840159,0.18,1.7,8.855210880226057,6.197806103029889,6493.957035380794,22.51732815702056,181.33333333333334,0.006998023225969949,0.05635548185203183,0.01204241358660476,0.01904043681257471,0.06839789543863659,0.048654911988211834,0.029192947192927098,0.019461964795284736,0.0,0.5812282476756897,30762.475263951255,heat_hub,388.32456432765247,,30762.475263951255,6.0,6.0,20.0,54000.0,6,6,2.5,25,63000.0,spline,3.826379064601567,63000.0,0.36991952866675903,0.7486505136237531,0.6614207508747463,0.6044502779631757,0.46781146873736135,0.0,1.974594765385687,3.2060626179930587,3.826379064601567
45.0,22.5,0.5D,False,Steel C45,Steel C45,hollow,29.49662927401737,85.1942037271278,0.18,1.7,13.979183293518934,14.586126017369637,141557.11189828435,96.95586901605532,103.42258117536178,0.08481645788108562,0.0904735019059099,0.02285224744871086,0.10766870532979647,0.11332574935462075,0.11106293174469103,0.06663775904681461,0.044425172697876415,0.6554806505337193,0.5282049485917193,88822.71445533974,heat_hub,313.1958321381866,,88822.71445533974,14.0,9.0,22.5,205031.25,8,9,2.5,50,283500.0,spline,0.7592612861699886,283500.0,0.8022888405343704,0.648301845573344,0.278002645931246,0.2876597963073315,0.17136915229526495,1.0,,0.43191049490443323,0.7592612861699886
14.0,14.0,D,True,Aluminum 6061,Aluminum 6061,solid,,31.99635566822336,0.22,1.5,9.94411365552008,8.301272424868028,2305.324824534302,15.126936353621542,47.5,0.009130722852932621,0.028671326789212352,0.014596308864310487,0.023727031717243108,0.04326763565352284,0.03545139407901095,0.021270836447406568,0.01418055763160438,0.0,0.4375498305234763,4825.957554811961,heat_hub,360.8787836519216,,4825.957554811961,5.0,5.0,14.0,9800.0,6,4,3.0,20,15120.0,spline,2.661304399587384,15120.0,0.31463249691448003,0.565524756267313,0.31524078177849124,0.9845871392318238,0.5921349848388959,0.0,0.9425253324133394,1.582777176177309,2.661304399587384
60.0,60.0,D,True,Aluminum 6061,Aluminum 6061,solid,,148.08465277344501,0.22,1.3,10.303387811210815,10.48910892455833,255082.65268972452,105.14805768599537,47.5,0.2670965898599727,0.12065927129378151,0.016633997388615318,0.283730587248588,0.13729326868239683,0.13729326868239683,0.08237596120943809,0.05491730747295873,0.0,0.405173654908008,88640.03672103601,heat_hub,294.01842872555113,,88640.03672103601,18.0,11.0,60.0,396000.0,8,12,4.0,68,345600.0,key,-0.0019715753056873675,396000.0,0.20738494304826294,0.28272485110651324,0.4102830139115923,0.1178594706235111,0.22907760266377286,0.0,,-0.0019715753056873675,-0.12325487412910083
50.0,50.0,D,True,Aluminum 6061,Aluminum 6061,solid,,110.01551591008096,0.22,1.5,16.438584612059095,9.71318738589836,174455.32121863088,89.74683384445906,47.5,0.19550704226548124,0.10347534402946192,0.020921417598365962,0.2164284598638472,0.12439676162782788,0.12439676162782788,0.07463805697669673,0.04975870465113116,0.0,0.45448134825697245,61555.581056275005,heat_hub,310.66126937971313,,61555.581056275005,14.0,9.0,50.0,225000.0,8,10,4.0,58,240000.0,spline,0.2920817623684452,240000.0,0.41139448802437373,0.8302494547964173,0.00974135846963553,0.5415862989436406,0.3486344424208714,0.0,,0.10528868177728115,0.2920817623684452
10.0,10.0,D,True,Aluminum 6061,Aluminum 6061,hollow,6.978461996977422,20.65481182773132,0.22,1.5,10.110619873539804,7.412574054568057,929.7064492777642,11.956959759755204,24.368007374452397,0.007502971592548428,0.015290882529596308,0.01401855514248629,0.02152152673503472,0.0293094376720826,0.026194273297263447,0.015716563978358068,0.01047770931890538,0.6978461996977422,0.4841486857107998,1263.1468236783257,heat_hub,347.578647267355,,1263.1468236783257,3.0,3.0,10.0,3000.0,6,3,2.0,14,5400.0,spline,2.500576721641236,5400.0,0.6169027672534052,0.2041701826698591,0.375031306002079,0.6469773580523367,0.7467268065748113,1.0,0.9445318984348922,1.3213982505955215,2.500576721641236
90.0,45.0,0.5D,False,Steel C45,Steel C45,solid,,193.602425016382,0.18,1.3,11.229194507613354,13.035751349611001,677167.6476850596,151.62966962961315,181.33333333333334,0.19224804675112023,0.22990869286570556,0.019411956685779486,0.21166000343689972,0.24932064955148506,0.2342563911056509,0.14055383466339055,0.09370255644226037,0.0,0.4648702101349428,622940.124095013,heat_hub,334.1857866217454,,622940.124095013,25.0,14.0,45.0,1275750.0,10,14,4.0,98,1764000.0,spline,0.6292563701825047,1764000.0,0.35327557386357866,0.008744617479363836,0.7353775687615071,0.11471717016917216,0.8542797831235428,1.0,,0.32746789388752906,0.6292563701825047
16.0,16.0,D,True,Steel C45,Steel C45,solid,,38.93444028873934,0.18,1.5,7.569540331798313,10.035712555744352,4982.996613335568,30.596780186054378,181.33333333333334,0.006676858303436405,0.039570731462400956,0.014084202310034133,0.020761060613470536,0.05365493377243509,0.040497384508849266,0.02429843070530956,0.016198953803539706,0.0,0.41094722002790773,19687.984168928804,heat_hub,382.7861133980994,,19687.984168928804,5.0,5.0,16.0,28800.0,6,4,2.0,20,26880.0,key,2.2317847703869638,28800.0,0.9394122803561338,0.25499940442250324,0.9201055385137537,0.015806893882479356,0.7186412736735373,0.0,1.6995238297102309,2.2317847703869638,2.0152879428705552
8.0,4.0,0.5D,False,Steel C45,Steel C45,solid,,18.39530652074236,0.18,1.5,6.253029402610958,7.544738143787013,582.0395979158368,14.295444303013062,181.33333333333334,0.0015810603625357256,0.020055266535464297,0.011038214037118377,0.012619274399654103,0.031093480572582675,0.023703798103411246,0.014222278862046748,0.009481519241364499,0.0,0.4348935415117591,4921.996042232201,heat_hub,427.22375596440287,,4921.996042232201,2.0,2.0,4.0,1440.0,6,3,3.0,14,15120.0,spline,10.234700162947645,15120.0,0.12850431217326652,0.058708427708121236,0.1953607364078508,0.9777625317485785,0.4446271493491796,0.0,3.3905489573267897,0.7425372177935097,10.234700162947645
12.0,6.0,0.5D,False,Steel C45,Steel C45,solid,,25.254184150154835,0.18,1.5,13.488490602657482,19.976448959738683,2729.355652817923,29.793583237433424,181.33333333333334,0.00507192503322618,0.03086936758704923,0.026771951649916935,0.03184387668314312,0.057641319236966165,0.04732234221543695,0.02839340532926217,0.01892893688617478,0.0,0.47516878504770177,11074.491095022453,heat_hub,503.62027247893167,,11074.491095022453,4.0,4.0,6.0,6480.0,6,3,2.0,16,15120.0,spline,2.4630879807613475,15120.0,0.4528562997277683,0.8506105046065506,0.9580703283611193,0.7194786388729684,0.3652224876896728,1.0,2.1535364566281188,1.1001767928145256,2.4630879807613475
25.0,12.5,0.5D,False,Steel C45,Steel C45,solid,,52.45672398977922,0.18,1.3,13.925576022593404,17.281682597990567,24100.906770233283,69.94011980361579,181.33333333333334,0.02482912458352722,0.06437432388050955,0.02496580689646718,0.0497949314799944,0.08934013077697672,0.0735220510581838,0.04411323063491027,0.02940882042327352,0.0,0.4765833261884797,48066.36759992384,heat_hub,401.133769256589,,48066.36759992384,8.0,7.0,12.5,49218.75,6,6,2.5,30,78750.0,spline,1.1574424770215164,78750.0,0.6672316363641122,0.4897598846599184,0.352537141932705,0.7650121051890549,0.07114358568523071,0.0,0.7616786397123793,0.6090762227546319,1.1574424770215164
100.0,100.0,D,True,Aluminum 6061,Aluminum 6061,solid,,233.92850509258452,0.22,1.7,12.429757691175357,9.104185123721322,960675.4883858582,109.01693595995012,47.5,0.467254353746032,0.20358838383689495,0.017227154251917346,0.48448150799794937,0.2208155380888123,0.2208155380888123,0.13248932285328738,0.08832621523552492,0.0,0.42748103725290715,246222.32422510002,heat_hub,287.3462817406769,,246222.32422510002,28.0,16.0,100.0,1600000.0,10,16,4.0,108,960000.0,key,-0.008674897868453213,1600000.0,0.8810638481149763,0.5007181474237715,0.852979684536625,0.2916421905746688,0.8595448577065498,1.0,,-0.008674897868453213,
100.0,100.0,D,True,Aluminum 6061,Aluminum 6061,solid,,236.2232217719429,0.22,1.7,6.837795037749356,7.753862762064884,1032787.9873435512,117.20022342364067,47.5,0.5011386553694841,0.2031061497554187,0.011673326239851392,0.5128119816093355,0.2147794759952701,0.2147794759952701,0.12886768559716205,0.08591179039810805,0.0,0.4233284062840488,246222.32422510002,heat_hub,282.3162299960584,,246222.32422510002,28.0,16.0,100.0,1600000.0,10,16,4.0,108,960000.0,key,-0.18272931783436808,1600000.0,0.18160726073306577,0.686367366454901,0.1601039195552315,0.7551855248314171,0.9557063596446618,1.0,,-0.18272931783436808,
45.0,45.0,D,True,Steel C45,Steel C45,solid,,109.22825505860234,0.18,1.7,18.868971833069942,17.72121650076555,85738.24401734525,58.72418450148576,181.33333333333334,0.036061931310728844,0.11135497694049232,0.029272150667068394,0.06533408197779723,0.14062712760756071,0.11050990935565533,0.06630594561339319,0.04420396374226213,0.0,0.41198131358829204,155735.03102375325,heat_hub,363.75394001400133,,155735.03102375325,14.0,9.0,45.0,410062.5,8,9,2.5,50,283500.0,key,1.8193221731043074,410062.5,0.5206364239718876,0.6743689591799319,0.932862240730282,0.6599387113875809,0.08740908102572509,1.0,1.0038408991990893,1.8193221731043074,1.2689103443681198
12.0,12.0,D,True,Aluminum 6061,Aluminum 6061,hollow,5.882556786318111,29.12570573711135,0.22,1.3,18.05604352909375,11.721485488164749,2547.4748732655144,26.252474649223405,36.08532964338736,0.01530696616066696,0.021040184863646078,0.0238220232138068,0.03912898937447376,0.04486220807745288,0.04256892059626123,0.025541352357756737,0.017027568238504494,0.4902130655265093,0.41200718390524205,2693.5620586783534,heat_hub,414.8764449823116,,2693.5620586783534,4.0,4.0,12.0,5760.0,6,3,2.0,16,6480.0,spline,1.181956149525128,6480.0,0.9169315135351542,0.9774374125097921,0.023536792166738874,0.59082449548171,0.6305320247178613,0.0,0.4545904820080575,0.8520735023292133,1.181956149525128
35.0,35.0,D,True,Aluminum 6061,Aluminum 6061,hollow,17.58747650544291,71.61542994672656,0.22,1.7,8.839572605326403,16.870550161459796,69264.19409394026,64.16378257093125,35.50598516987628,0.11478069978143238,0.06351561053499796,0.020568098213428962,0.13534879799486133,0.08408370874842692,0.08408370874842692,0.05045022524905615,0.03363348349937077,0.5024993287269404,0.4887214951587371,22546.102285737616,heat_hub,303.532639877207,,22546.102285737616,10.0,8.0,35.0,98000.0,8,7,2.5,40,73500.0,key,0.3236529235191713,98000.0,0.29240728037137353,0.12768085242370086,0.8838526669498539,0.3405374757809635,0.7514627283669554,0.0,,0.3236529235191713,0.14121283630470852
90.0,45.0,0.5D,False,Aluminum 6061,Aluminum 6061,solid,,172.51647358006934,0.22,1.3,16.09904167527169,6.359469356090546,523439.6032385995,95.89686064690619,47.5,0.3949271241992962,0.1956168144913279,0.01796680882508979,0.412893933024386,0.21358362331641767,0.21358362331641767,0.1281501739898506,0.08543344932656707,0.0,0.5216893096196328,199440.082622331,heat_hub,301.0959475152015,,199440.082622331,25.0,14.0,45.0,567000.0,10,14,4.0,98,756000.0,spline,0.06504593444638812,756000.0,0.19679673472578496,0.8521128361181818,0.5991277047529278,0.6596538882502179,0.08231271140379837,0.0,,-0.12434605376944985,0.06504593444638812
18.0,18.0,D,True,Steel C45,Steel C45,solid,,33.04808314553489,0.18,1.5,18.79545913787652,9.69434560354928,5535.934536568819,26.85783710190728,181.33333333333334,0.007247730045116965,0.04893376347449361,0.022791843793140643,0.03003957383825761,0.07172560726763424,0.05505119389588359,0.03303071633753015,0.022020477558353437,0.0,0.5446609390545537,24917.604963800517,heat_hub,435.39632994275115,,24917.604963800517,6.0,6.0,18.0,43740.0,6,4,2.0,22,30240.0,key,3.164950388721774,43740.0,0.648902598306328,0.08627918818405322,0.7646036383127796,0.7120688367058059,0.38321009411381113,1.0,2.221733039961571,3.164950388721774,2.228282003334674
